open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,market_cap
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,2024-11-04 23:59:59.999,2033902307.002776,5377048,14927.24077,1019257547.5246848,0,1353648409506.0
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,2024-11-05 23:59:59.999,2310418908.069922,4955644,17059.88663,1181816730.9237833,0,1384013222706.0
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,2024-11-06 23:59:59.999,7702283270.25801,8434184,53243.884427,3938516657.232733,0,1507706543694.0
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,2024-11-07 23:59:59.999,3391796661.9719553,5207722,21805.460295,1648278335.300733,0,1513410420234.0
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,2024-11-08 23:59:59.999,2784449097.5315185,4877489,17555.393633,1339019332.1967125,0,1526416016868.0
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,2024-11-09 23:59:59.999,1294709001.60289,2585264,8032.79327,614028515.3001705,0,1529761333476.0002
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,2024-11-10 23:59:59.999,4905441473.900737,7128598,32751.012177,2597409399.2349634,0,1603429921506.0
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,2024-11-11 23:59:59.999,6944268709.94272,9348890,42837.295314,3613896167.371912,0,1768580589294.0
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,2024-11-12 23:59:59.999,8540084566.279818,11499058,49589.333451,4353451682.829404,0,1754695370706.0
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,2024-11-13 23:59:59.999,7790928962.043038,11962100,44342.329327,3983689817.401444,0,1803039465120.0
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,2024-11-14 23:59:59.999,5073860815.928665,9828858,27940.856,2499212755.773147,0,1742197915854.0
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,2024-11-15 23:59:59.999,4276238971.181429,8009111,24800.61087,2213154236.5096154,0,1816144415742.0
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,2024-11-16 23:59:59.999,2067958511.9048476,4239455,11496.31366,1046686701.002946,0,1807263406152.0
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,2024-11-17 23:59:59.999,2153871724.810395,4930719,11852.78227,1070094820.6738938,0,1792680914094.0
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,2024-11-18 23:59:59.999,4239909950.6618943,7161125,23628.87098,2153158394.316311,0,1804812674448.0
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,2024-11-19 23:59:59.999,4025108502.8496137,5647789,22127.852724,2040301638.1161728,0,1841655646974.0
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,2024-11-20 23:59:59.999,3950932314.6460686,7365987,20425.307962,1912348704.247262,0,1881073443936.0
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,2024-11-21 23:59:59.999,6722807908.325656,9048605,35424.063227,3440467290.318527,0,1961485534272.0
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,2024-11-22 23:59:59.999,4555536773.363205,7271311,22709.668193,2240635299.646484,0,1972954735200.0
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,2024-11-23 23:59:59.999,2431609866.3295145,3839138,11176.2487,1097538914.9412584,0,1948622983440.0
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,2024-11-24 23:59:59.999,3034172011.9517884,4964720,15124.12176,1471313633.7467723,0,1953164538024.0
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,2024-11-25 23:59:59.999,4883444806.322193,8289691,23486.92705,2255516841.6102185,0,1855605505506.0
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,2024-11-26 23:59:59.999,5370918648.818167,10225809,29120.26765,2702543576.089108,0,1834760121096.0
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,2024-11-27 23:59:59.999,3894358511.6175647,6648690,20316.58245,1922620637.3076189,0,1912526562366.0
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,2024-11-28 23:59:59.999,2749861591.2596097,4988161,14805.69321,1412851841.0751948,0,1908154787388.0
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,2024-11-29 23:59:59.999,2690451030.634288,5094070,13840.21172,1344148785.2636425,0,1944385476000.0
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,2024-11-30 23:59:59.999,1402672950.6998208,3354759,7075.91503,684284805.0234444,0,1923397245294.0
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,2024-12-01 23:59:59.999,1641327626.6062205,3342200,8114.89569,786489040.1936377,0,1938902652108.0
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,2024-12-02 23:59:59.999,3646639621.737588,7560103,18821.93327,1808458555.890584,0,1912077873372.0
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,2024-12-03 23:59:59.999,3413995542.018656,5361712,17339.11167,1652090703.1755955,0,1912258825314.0
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,2024-12-04 23:59:59.999,4241994533.7861056,6648724,22033.60112,2132655972.045,0,1966876186392.0
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,2024-12-05 23:59:59.999,11048002942.149933,12012364,56235.078356,5657171374.763456,0,1934123485878.0
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,2024-12-06 23:59:59.999,4456641685.364444,6919102,21999.62416,2175645718.553361,0,1989889602504.0
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,2024-12-07 23:59:59.999,1487953846.8385458,2634566,6776.55,675350661.2973348,0,1991708099694.0
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,2024-12-08 23:59:59.999,1459576946.402151,2994709,7152.80173,714745738.9188356,0,2017196986254.0
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,2024-12-09 23:59:59.999,5283626995.705648,8445872,25472.08477,2495722030.5370946,0,1940723942382.0
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,2024-12-10 23:59:59.999,4988660195.092429,11556189,24523.09586,2367164879.170773,0,1927088305800.0
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,2024-12-11 23:59:59.999,3745703763.01845,8250511,19112.84559,1897146318.2111704,0,2017504425000.0
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,2024-12-12 23:59:59.999,2949462583.8661704,8066322,14175.88661,1430984456.6703603,0,1995145588074.0
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,2024-12-13 23:59:59.999,2203903393.0741005,5481660,10669.09365,1073720887.635456,0,2023474642050.0
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,2024-12-14 23:59:59.999,1441594367.0463192,3374538,6790.24676,689981854.1394897,0,2023389852000.0
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,2024-12-15 23:59:59.999,2290462903.835791,3638809,12668.894355,1305611448.3000977,0,2084119278894.0
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,2024-12-16 23:59:59.999,4364964400.634553,8048054,20349.0995,2150550899.2475224,0,2115933902196.0
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,2024-12-17 23:59:59.999,3103833327.775107,7212799,14187.320446,1515158210.55198,0,2117431793244.0
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,2024-12-18 23:59:59.999,5194263316.259236,8762120,23308.37525,2407213144.2694983,0,1999130121906.0
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,2024-12-19 23:59:59.999,5487546517.707753,7273941,26898.63715,2677636003.906506,0,1944422584116.0
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,2024-12-20 23:59:59.999,6022845238.832326,7429007,29463.23021,2822939306.663078,0,1951277211264.0
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,2024-12-21 23:59:59.999,2296232055.195926,3717638,11726.94119,1146732451.4218132,0,1941033575694.0
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,2024-12-22 23:59:59.999,1857819866.3604,3633551,9293.39749,892081877.7627709,0,1899023198262.0
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,2024-12-23 23:59:59.999,3100007213.494563,5464919,16339.58355,1544707289.7443693,0,1892942255382.0
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,2024-12-24 23:59:59.999,2287214424.706476,3421549,11969.2539,1156798174.582326,0,1968397619148.0
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,2024-12-25 23:59:59.999,1426143976.0493636,3283028,7006.5265,690465056.587186,0,1983680177760.0
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,2024-12-26 23:59:59.999,2049123567.3867724,5203490,10071.87249,973940616.1292444,0,1911099894960.0
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,2024-12-27 23:59:59.999,2528567849.7794614,5718866,12945.51657,1235623739.0578184,0,1881322227918.0
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,2024-12-28 23:59:59.999,794651624.8349556,2732061,4203.59876,398416342.12816703,0,1901292180000.0
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,2024-12-29 23:59:59.999,1278370863.9768472,2865838,5651.38589,532195414.1027413,0,1870133332920.0
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,2024-12-30 23:59:59.999,2573126059.769478,5560563,13092.19646,1220209278.2523272,0,1851257072730.0
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,2024-12-31 23:59:59.999,1845718801.922704,3347847,9687.96775,911716321.6054019,0,1866897345600.0
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,2025-01-01 23:59:59.999,975444194.1379983,1516556,5347.73648,502914035.6405907,0,1887162965574.0
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,2025-01-02 23:59:59.999,2118411852.6812797,3569079,10915.96986,1052226710.3336716,0,1934904751374.0
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,2025-01-03 23:59:59.999,1486610768.5907917,2851164,7468.60797,727787246.8965588,0,1958633795508.0
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,2025-01-04 23:59:59.999,881223751.6353604,1559982,4350.80221,426524714.1305539,0,1959557907300.0
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,2025-01-05 23:59:59.999,793931715.9546323,1685799,3877.90985,380355340.4686036,0,1962413037666.0
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,2025-01-06 23:59:59.999,2540561688.7771435,3853702,12539.59534,1260943259.4662561,0,2039661561360.0
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,2025-01-07 23:59:59.999,3170421659.717236,4480562,14815.11453,1464336049.7055345,0,1934302642266.0
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,2025-01-08 23:59:59.999,3205849081.112962,5171208,15803.85091,1503791328.6993084,0,1896516205866.0
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,2025-01-09 23:59:59.999,3217669887.2453976,6027161,15323.62663,1427812152.272761,0,1846477706994.0
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,2025-01-10 23:59:59.999,2962085343.283704,5531444,15617.43823,1469711545.6571271,0,1889842730166.0
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,2025-01-11 23:59:59.999,665685994.93301,1496191,3412.37671,322346977.43545526,0,1887326560494.0
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,2025-01-12 23:59:59.999,813278829.6583949,1658863,4028.33031,380691769.9184427,0,1886230674036.0
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,2025-01-13 23:59:59.999,3930666134.3474574,5740963,19473.88042,1797888178.849608,0,1886051916660.0
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,2025-01-14 23:59:59.999,2676048470.3569503,4532923,14248.69616,1369464111.693496,0,1926447093516.0
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,2025-01-15 23:59:59.999,3006242382.8867946,3487945,15494.17873,1527728226.3083327,0,2004982430910.0
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,2025-01-16 23:59:59.999,2765162040.639799,3762755,13513.53707,1342462621.6273284,0,1994806627380.0
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,2025-01-17 23:59:59.999,4040993985.475047,3886907,20673.213,2131223293.2048464,0,2076408172488.0
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,2025-01-18 23:59:59.999,2521522119.379525,3403162,11607.51274,1204170928.374812,0,2085959522238.0
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,2025-01-19 23:59:59.999,4513423971.410252,5271920,21079.51082,2193270771.0019445,0,2021625620442.0
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,2025-01-20 23:59:59.999,9398787064.320717,11597937,44770.529492,4704453254.515383,0,2040148555506.0
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,2025-01-21 23:59:59.999,4768512258.156501,6842980,23227.02741,2411854258.5127187,0,2117632895292.0
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,2025-01-22 23:59:59.999,2331144640.658579,4364035,10501.59306,1100173331.9876585,0,2069010090996.0
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,2025-01-23 23:59:59.999,5610760848.131639,6961383,27045.92646,2813824950.5718837,0,2073073629204.0
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,2025-01-24 23:59:59.999,2483818574.373748,4798886,11893.4605,1251601023.3484685,0,2092229397300.0
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,2025-01-25 23:59:59.999,949511531.3578016,1770765,4462.60438,467284996.37609667,0,2089762505610.0
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,2025-01-26 23:59:59.999,1024352365.4715524,1813011,4642.17247,484871090.3361497,0,2047330572000.0
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,2025-01-27 23:59:59.999,5092886322.829244,9368910,23529.22433,2361569760.8418937,0,2036613708198.0
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,2025-01-28 23:59:59.999,2253977324.0362086,5428644,10756.64741,1101357650.2919877,0,2021704425312.0
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,2025-01-29 23:59:59.999,2380383694.772136,5189699,11675.17182,1200636637.8143668,0,2069540377944.0
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,2025-01-30 23:59:59.999,2038112603.5126407,3990075,10140.92834,1066933244.9920208,0,2089285486764.0
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,2025-01-31 23:59:59.999,2282174002.1952176,4331904,10697.39968,1111485874.1292844,0,2043531179736.0
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,2025-02-01 23:59:59.999,1250354228.2372296,2588786,5625.89331,572540016.1490111,0,2007741598890.0
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,2025-02-02 23:59:59.999,3412084312.583628,7202339,15587.16669,1536076091.303013,0,1949185390854.0
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,2025-02-03 23:59:59.999,7228589180.71162,10625262,36736.56946,3537845694.4812655,0,2021564771112.0
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,2025-02-04 23:59:59.999,3989698644.2649302,6618911,19091.58154,1891457194.3598328,0,1950433101378.0
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,2025-02-05 23:59:59.999,2562342153.829685,4471763,11032.55174,1078316288.1425588,0,1927475945958.0
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,2025-02-06 23:59:59.999,2289071921.21756,4242807,11261.53049,1096611639.3760087,0,1926317215110.0
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,2025-02-07 23:59:59.999,3107592434.6738343,5012456,15249.3537,1491114588.559852,0,1925368564080.0
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,2025-02-08 23:59:59.999,977040267.5158632,1757892,4450.52682,428452764.9047411,0,1924130429844.0
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,2025-02-09 23:59:59.999,1359495152.3107975,2293192,6663.72875,641795598.1752762,0,1924489740150.0
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,2025-02-10 23:59:59.999,1999112052.6687863,3475919,9607.62329,933665618.5050192,0,1943803317492.0
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,2025-02-11 23:59:59.999,1806534846.3863196,3716586,8594.50066,832320054.8763715,0,1910832556920.0
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,2025-02-12 23:59:59.999,2800142168.3943653,4992737,13820.70553,1328044257.0401335,0,1952565022494.0
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,2025-02-13 23:59:59.999,1916988246.3921185,3909456,8852.16215,851823567.0939348,0,1927390357884.0
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,2025-02-14 23:59:59.999,1768073218.8690155,3499564,9061.31682,881925349.6444213,0,1945193076288.0
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,2025-02-15 23:59:59.999,717245393.778092,1694327,3579.14202,349322778.2339769,0,1946573258796.0
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,2025-02-16 23:59:59.999,794694242.2949731,1596701,3719.73063,360842416.66441673,0,1917614164872.0
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,2025-02-17 23:59:59.999,1584593526.1754677,2831237,8010.41565,769979077.1361973,0,1910868468000.0
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,2025-02-18 23:59:59.999,2223994802.892005,4234248,11432.47367,1088319233.5219896,0,1908708616044.0
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,2025-02-19 23:59:59.999,1576817572.1032505,2784225,7173.61807,688586919.9759259,0,1928113168122.0
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,2025-02-20 23:59:59.999,1663386824.7315507,2386973,8356.42859,815056614.173827,0,1961243733000.0
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,2025-02-21 23:59:59.999,3143975917.573464,4528525,15313.58184,1493403646.8483028,0,1918888210188.0
